base	cat1_weight	base_tr	variation	type	variant1	variant2	resp1	resp2	log_odds	derivational	nsyl	vowel	suffix	lemma_freq_corrected	stem_vowel	long_cluster	consonants
partner	NA	partner	hotelban/hotelben	real word corpus freq	partnernál	partnernél	8	3441	-5.946583399435266	NA	NA	e	nál	1270201	a	TRUE	NA
pasztell	NA	paßtell	hotelban/hotelben	real word corpus freq	pasztellra	pasztellre	8	49	-1.7147984280919266	NA	NA	e	NA	22351	a	TRUE	NA
skanzen	NA	skanzen	hotelban/hotelben	real word corpus freq	skanzennak	skanzennek	8	242	-3.295836866004329	NA	NA	e	nak	26458	a	TRUE	NA
sláger	NA	sláger	hotelban/hotelben	real word corpus freq	slágernak	slágernek	8	1835	-5.318119993844216	NA	NA	e	nak	155508	á	FALSE	NA
sorrend	NA	sorrend	hotelban/hotelben	real word corpus freq	sorrendban	sorrendben	8	155008	-9.754013881395617	NA	NA	e	ban	422307	o	TRUE	NA
sparhert	NA	sparhert	hotelban/hotelben	real word corpus freq	sparhertban	sparhertben	8	16	-0.6359887667199967	NA	NA	e	ban	373	a	TRUE	NA
traverz	NA	traverz	hotelban/hotelben	real word corpus freq	traverzban	traverzben	8	33	-1.329135947279942	NA	NA	e	ban	1380	a	FALSE	NA
koktél	NA	koktél	hotelban/hotelben	real word corpus freq	cocktailnak	koktélnek	7	7	0	NA	NA	é	nak	70915	o	TRUE	NA
makett	NA	makett	hotelban/hotelben	real word corpus freq	makettba	makettbe	7	59	-2.0149030205422647	NA	NA	e	NA	42231	a	FALSE	NA
modem	NA	modem	hotelban/hotelben	real word corpus freq	modemba	modembe	7	380	-3.863357833446865	NA	NA	e	NA	54652	o	FALSE	NA
motel	NA	motel	hotelban/hotelben	real word corpus freq	motelnak	motelnek	7	168	-3.0504571732432377	NA	NA	e	nak	13960	o	FALSE	NA
pakett	NA	pakett	hotelban/hotelben	real word corpus freq	pakettra	pakettre	7	41	-1.6582280766035324	NA	NA	e	NA	2400	a	FALSE	NA
parkett	NA	parkett	hotelban/hotelben	real word corpus freq	parkettnak	parkettnek	7	18	-0.8649974374866046	NA	NA	e	nak	12893	a	TRUE	NA
pasztell	NA	paßtell	hotelban/hotelben	real word corpus freq	pasztellban	pasztellben	7	157	-2.9831534913471307	NA	NA	e	ban	22351	a	TRUE	NA
puffer	NA	puffer	hotelban/hotelben	real word corpus freq	pufferra	pufferre	7	203	-3.2386784521643803	NA	NA	e	NA	21029	u	TRUE	NA
póker	NA	póker	hotelban/hotelben	real word corpus freq	pókernak	pókernek	7	252	-3.453947947047684	NA	NA	e	nak	22273	ó	FALSE	NA
púder	NA	púder	hotelban/hotelben	real word corpus freq	púdernak	púdernek	7	160	-3.001962823304627	NA	NA	e	nak	19636	ú	FALSE	NA
skanzen	NA	skanzen	hotelban/hotelben	real word corpus freq	skanzenra	skanzenre	7	144	-2.8972922007407385	NA	NA	e	NA	26458	a	TRUE	NA
tandem	NA	tandem	hotelban/hotelben	real word corpus freq	tandemban	tandemben	7	654	-4.405193693955416	NA	NA	e	ban	10068	a	TRUE	NA
bróker	NA	bróker	hotelban/hotelben	real word corpus freq	brókernak	brókernek	6	719	-4.633341062954788	NA	NA	e	nak	27705	ó	FALSE	NA
drukker	NA	drukker	hotelban/hotelben	real word corpus freq	drukkernak	drukkernek	6	536	-4.3400879454535515	NA	NA	e	nak	34067	u	TRUE	NA
hanem	NA	hanem	hotelban/hotelben	real word corpus freq	hanemba	hanembe	6	2	0.8472978603872037	NA	NA	e	NA	7447795	a	FALSE	NA
klozet	NA	klozet	hotelban/hotelben	real word corpus freq	klozetnak	klozetnek	6	10	-0.45198512374305727	NA	NA	e	nak	993	o	FALSE	NA
kopek	NA	kopek	hotelban/hotelben	real word corpus freq	kopekba	kopekbe	6	13	-0.6931471805599453	NA	NA	e	NA	1166	o	FALSE	NA
kukker	NA	kukker	hotelban/hotelben	real word corpus freq	kukkerba	kukkerbe	6	14	-0.7621400520468967	NA	NA	e	NA	1077	u	TRUE	NA
kukker	NA	kukker	hotelban/hotelben	real word corpus freq	kukkernak	kukkernek	6	20	-1.0986122886681098	NA	NA	e	nak	1077	u	TRUE	NA
kóser	NA	kóser	hotelban/hotelben	real word corpus freq	kóserra	kóserre	6	5	0.15415067982725836	NA	NA	e	NA	13540	ó	FALSE	NA
macesz	NA	maceß	hotelban/hotelben	real word corpus freq	maceszban	maceszben	6	2	0.8472978603872037	NA	NA	e	ban	2035	a	FALSE	NA
pajesz	NA	pajeß	hotelban/hotelben	real word corpus freq	pajeszba	pajeszbe	6	1	1.252762968495368	NA	NA	e	NA	1346	a	FALSE	NA
pakett	NA	pakett	hotelban/hotelben	real word corpus freq	pakettba	pakettbe	6	21	-1.1451323043030026	NA	NA	e	NA	2400	a	FALSE	NA
pakett	NA	pakett	hotelban/hotelben	real word corpus freq	pakettban	pakettben	6	9	-0.35667494393873245	NA	NA	e	ban	2400	a	FALSE	NA
pancser	NA	pançer	hotelban/hotelben	real word corpus freq	pancserra	pancserre	6	12	-0.6190392084062235	NA	NA	e	NA	5888	a	TRUE	NA
parszek	NA	parßek	hotelban/hotelben	real word corpus freq	parszekra	parszekre	6	80	-2.4485390056171257	NA	NA	e	NA	482	a	TRUE	NA
pasztell	NA	paßtell	hotelban/hotelben	real word corpus freq	pasztellba	pasztellbe	6	52	-2.0243817644968085	NA	NA	e	NA	22351	a	TRUE	NA
poszter	NA	poßter	hotelban/hotelben	real word corpus freq	poszterra	poszterre	6	979	-4.941642422609305	NA	NA	e	NA	49599	o	TRUE	NA
projekt	NA	projekt	hotelban/hotelben	real word corpus freq	projektnak	projektnek	6	27187	-8.264620829411216	NA	NA	e	nak	2236203	o	FALSE	NA
púder	NA	púder	hotelban/hotelben	real word corpus freq	púderra	púderre	6	228	-3.4878118544989265	NA	NA	e	NA	19636	ú	FALSE	NA
smasszer	NA	smasßer	hotelban/hotelben	real word corpus freq	smasszerra	smasszerre	6	7	-0.13353139262452263	NA	NA	e	NA	1467	a	TRUE	NA
sparhelt	NA	sparhelt	hotelban/hotelben	real word corpus freq	sparheltnak	sparheltnek	6	31	-1.5198257537444133	NA	NA	e	nak	4765	a	TRUE	NA
suszter	NA	sußter	hotelban/hotelben	real word corpus freq	suszterra	suszterre	6	20	-1.0986122886681098	NA	NA	e	NA	6878	u	TRUE	NA
amper	NA	amper	hotelban/hotelben	real word corpus freq	amperban	amperben	5	203	-3.5263605246161616	NA	NA	e	ban	8498	a	TRUE	NA
balek	NA	balek	hotelban/hotelben	real word corpus freq	balekban	balekben	5	2	0.6931471805599453	NA	NA	e	ban	13062	a	FALSE	NA
bróker	NA	bróker	hotelban/hotelben	real word corpus freq	brókernál	brókernél	5	803	-4.897839799950911	NA	NA	e	nál	27705	ó	FALSE	NA
háttér	NA	háttér	hotelban/hotelben	real word corpus freq	háttérnak	háttérnek	5	5864	-6.884998291859521	NA	NA	é	nak	1176278	á	TRUE	NA
kartell	NA	kartell	hotelban/hotelben	real word corpus freq	kartellra	kartellre	5	98	-2.803360380906535	NA	NA	e	NA	13348	a	TRUE	NA
kvartett	NA	kvartett	hotelban/hotelben	real word corpus freq	kvartettra	kvartettre	5	193	-3.4760986898352733	NA	NA	e	NA	26413	a	TRUE	NA
lóden	NA	lóden	hotelban/hotelben	real word corpus freq	lódenban	lódenben	5	11	-0.6931471805599453	NA	NA	e	ban	235	ó	FALSE	NA
makett	NA	makett	hotelban/hotelben	real word corpus freq	makettnál	makettnél	5	143	-3.1780538303479458	NA	NA	e	nál	42231	a	FALSE	NA
molett	NA	molett	hotelban/hotelben	real word corpus freq	molettnak	molettnek	5	79	-2.5902671654458267	NA	NA	e	nak	8596	o	FALSE	NA
motel	NA	motel	hotelban/hotelben	real word corpus freq	motelra	motelre	5	36	-1.8191584434161696	NA	NA	e	NA	13960	o	FALSE	NA
muter	NA	muter	hotelban/hotelben	real word corpus freq	muterba	muterbe	5	1	1.0986122886681098	NA	NA	e	NA	2713	u	FALSE	NA
obszcén	NA	obßcén	hotelban/hotelben	real word corpus freq	obszcénba	obszcénbe	5	3	0.4054651081081644	NA	NA	é	NA	12289	o	TRUE	NA
pancser	NA	pançer	hotelban/hotelben	real word corpus freq	pancsernál	pancsernél	5	1	1.0986122886681098	NA	NA	e	nál	5888	a	TRUE	NA
partner	NA	partner	hotelban/hotelben	real word corpus freq	partnerban	partnerben	5	1008	-5.124955551125554	NA	NA	e	ban	1270201	a	TRUE	NA
patent	NA	patent	hotelban/hotelben	real word corpus freq	patentban	patentben	5	12	-0.7731898882334817	NA	NA	e	ban	16682	a	FALSE	NA
patent	NA	patent	hotelban/hotelben	real word corpus freq	patentra	patentre	5	2	0.6931471805599453	NA	NA	e	NA	16682	a	FALSE	NA
plakett	NA	plakett	hotelban/hotelben	real word corpus freq	plakettnak	plakettnek	5	49	-2.120263536200091	NA	NA	e	nak	13783	a	FALSE	NA
sakter	NA	sakter	hotelban/hotelben	real word corpus freq	sakternál	sakternél	5	2	0.6931471805599453	NA	NA	e	nál	814	a	TRUE	NA
stájer	NA	stájer	hotelban/hotelben	real word corpus freq	stájerban	stájerben	5	12	-0.7731898882334817	NA	NA	e	ban	4074	á	FALSE	NA
stájer	NA	stájer	hotelban/hotelben	real word corpus freq	stájernak	stájernek	5	3	0.4054651081081644	NA	NA	e	nak	4074	á	FALSE	NA
szlovén	NA	ßlovén	hotelban/hotelben	real word corpus freq	szlovénba	szlovénbe	5	2	0.6931471805599453	NA	NA	é	NA	111340	o	FALSE	NA
szonett	NA	ßonett	hotelban/hotelben	real word corpus freq	szonettban	szonettben	5	318	-3.9734316335567894	NA	NA	e	ban	11142	o	FALSE	NA
sólet	NA	sólet	hotelban/hotelben	real word corpus freq	sóletban	sóletben	5	49	-2.120263536200091	NA	NA	e	ban	3255	ó	FALSE	NA
vamzer	NA	vamzer	hotelban/hotelben	real word corpus freq	vamzernak	vamzernek	5	29	-1.6094379124341005	NA	NA	e	nak	516	a	TRUE	NA
ájer	NA	ájer	hotelban/hotelben	real word corpus freq	ájerba	ájerbe	5	11	-0.6931471805599453	NA	NA	e	NA	465	á	FALSE	NA
ájer	NA	ájer	hotelban/hotelben	real word corpus freq	ájerban	ájerben	5	12	-0.7731898882334817	NA	NA	e	ban	465	á	FALSE	NA
bojler	NA	bojler	hotelban/hotelben	real word corpus freq	bojlernál	bojlernél	4	90	-2.9014215940827497	NA	NA	e	nál	25309	o	TRUE	NA
bojler	NA	bojler	hotelban/hotelben	real word corpus freq	bojlernál	boylernél	4	1	0.9162907318741552	NA	NA	e	nál	25309	o	TRUE	NA
gyógyszer	NA	©ó©ßer	hotelban/hotelben	real word corpus freq	gyógyszerra	gyógyszerre	4	11450	-7.73639442897924	NA	NA	e	NA	941383	ó	TRUE	NA
kuffer	NA	kuffer	hotelban/hotelben	real word corpus freq	kufferba	kufferbe	4	23	-1.5686159179138452	NA	NA	e	NA	365	u	TRUE	NA
kuffer	NA	kuffer	hotelban/hotelben	real word corpus freq	kufferban	kufferben	4	4	0	NA	NA	e	ban	365	u	TRUE	NA
kupec	NA	kupec	hotelban/hotelben	real word corpus freq	kupecnál	kupecnél	4	10	-0.7884573603642702	NA	NA	e	nál	2393	u	FALSE	NA
kvartett	NA	kvartett	hotelban/hotelben	real word corpus freq	kvartettnak	kvartettnek	4	498	-4.603168183317418	NA	NA	e	nak	26413	a	TRUE	NA
káder	NA	káder	hotelban/hotelben	real word corpus freq	káderba	káderbe	4	3	0.22314355131420976	NA	NA	e	NA	8956	á	FALSE	NA
kódex	NA	kódex	hotelban/hotelben	real word corpus freq	kódexban	kódexben	4	6296	-7.138390696054643	NA	NA	e	ban	122990	ó	FALSE	NA
kódex	NA	kódex	hotelban/hotelben	real word corpus freq	kódexra	kódexre	4	6680	-7.197585043491377	NA	NA	e	NA	122990	ó	FALSE	NA
láger	NA	láger	hotelban/hotelben	real word corpus freq	lágernak	lágernek	4	173	-3.5496173867804286	NA	NA	e	nak	14977	á	FALSE	NA
láger	NA	láger	hotelban/hotelben	real word corpus freq	lágerra	lágerre	4	55	-2.4159137783010487	NA	NA	e	NA	14977	á	FALSE	NA
mater	NA	mater	hotelban/hotelben	real word corpus freq	maternál	maternél	4	8	-0.587786664902119	NA	NA	e	nál	16610	a	FALSE	NA
modell	NA	modell	hotelban/hotelben	real word corpus freq	modellba	modellbe	4	6342	-7.145669209199797	NA	NA	e	NA	1509359	o	FALSE	NA
moped	NA	moped	hotelban/hotelben	real word corpus freq	mopednak	mopednek	4	76	-2.7343675094195836	NA	NA	e	nak	6981	o	FALSE	NA
mágnes	NA	mágnes	hotelban/hotelben	real word corpus freq	mágnesnak	mágnesnek	4	966	-5.264760583019194	NA	NA	e	nak	59860	á	TRUE	NA
oszét	NA	oßét	hotelban/hotelben	real word corpus freq	oszétnak	oszétnek	4	3	0.22314355131420976	NA	NA	é	nak	1893	o	FALSE	NA
patent	NA	patent	hotelban/hotelben	real word corpus freq	patentba	patentbe	4	3	0.22314355131420976	NA	NA	e	NA	16682	a	FALSE	NA
patent	NA	patent	hotelban/hotelben	real word corpus freq	patentnak	patentnek	4	16	-1.2237754316221157	NA	NA	e	nak	16682	a	FALSE	NA
páter	NA	páter	hotelban/hotelben	real word corpus freq	páternál	páternél	4	9	-0.6931471805599453	NA	NA	e	nál	9880	á	FALSE	NA
póker	NA	póker	hotelban/hotelben	real word corpus freq	pókerra	pókerre	4	369	-4.304065093204169	NA	NA	e	NA	22273	ó	FALSE	NA
púder	NA	púder	hotelban/hotelben	real word corpus freq	púderba	púderbe	4	86	-2.856470206220483	NA	NA	e	NA	19636	ú	FALSE	NA
raszter	NA	raßter	hotelban/hotelben	real word corpus freq	raszterba	raszterbe	4	51	-2.341805806147327	NA	NA	e	NA	4403	a	TRUE	NA
sparherd	NA	sparherd	hotelban/hotelben	real word corpus freq	sparherdba	sparherdbe	4	8	-0.587786664902119	NA	NA	e	NA	458	a	TRUE	NA
sparherd	NA	sparherd	hotelban/hotelben	real word corpus freq	sparherdban	sparherdben	4	15	-1.1631508098056809	NA	NA	e	ban	458	a	TRUE	NA
stopper	NA	stopper	hotelban/hotelben	real word corpus freq	stopperra	stopperre	4	109	-3.0910424533583156	NA	NA	e	NA	12525	o	TRUE	NA
szoftver	NA	ßoftver	hotelban/hotelben	real word corpus freq	szoftverban	szoftverben	4	9343	-7.533051792633908	NA	NA	e	ban	653676	o	TRUE	NA
szoftver	NA	ßoftver	hotelban/hotelben	real word corpus freq	szoftvernak	szoftvernek	4	6458	-7.163791873598372	NA	NA	e	nak	653676	o	TRUE	NA
szuper	NA	ßuper	hotelban/hotelben	real word corpus freq	szupernak	szupernek	4	872	-5.162497643405502	NA	NA	e	nak	443862	u	FALSE	NA
szuszék	NA	ßußék	hotelban/hotelben	real word corpus freq	szuszékra	szuszékre	4	2	0.5108256237659907	NA	NA	é	NA	488	u	FALSE	NA
sábesz	NA	sábeß	hotelban/hotelben	real word corpus freq	sábeszra	sábeszre	4	82	-2.8094026953624978	NA	NA	e	NA	745	á	FALSE	NA
valcer	NA	valcer	hotelban/hotelben	real word corpus freq	valcerra	valcerre	4	40	-2.104134154270207	NA	NA	e	NA	1940	a	TRUE	NA
ankét	NA	ankét	hotelban/hotelben	real word corpus freq	ankétnál	ankétnél	3	2	0.28768207245178085	NA	NA	é	nál	10005	a	TRUE	NA
bagger	NA	bagger	hotelban/hotelben	real word corpus freq	baggerra	baggerre	3	2	0.28768207245178085	NA	NA	e	NA	426	a	TRUE	NA
barchesz	NA	barcheß	hotelban/hotelben	real word corpus freq	barchesznak	barchesznek	3	2	0.28768207245178085	NA	NA	e	nak	348	a	TRUE	NA
bohém	NA	bohém	hotelban/hotelben	real word corpus freq	bohémra	bohémre	3	1	0.6931471805599453	NA	NA	é	NA	24956	o	FALSE	NA
dózer	NA	dózer	hotelban/hotelben	real word corpus freq	dózernak	dózernek	3	28	-1.9810014688665831	NA	NA	e	nak	2635	ó	FALSE	NA
flanel	NA	flanel	hotelban/hotelben	real word corpus freq	flanelra	flanelre	3	7	-0.6931471805599453	NA	NA	e	NA	1947	a	FALSE	NA
fráter	NA	fráter	hotelban/hotelben	real word corpus freq	fráterba	fráterbe	3	9	-0.916290731874155	NA	NA	e	NA	13052	á	FALSE	NA
fráter	NA	fráter	hotelban/hotelben	real word corpus freq	fráterban	fráterben	3	17	-1.5040773967762742	NA	NA	e	ban	13052	á	FALSE	NA
gatyesz	NA	ga†eß	hotelban/hotelben	real word corpus freq	gatyeszban	gatyeszben	3	2	0.28768207245178085	NA	NA	e	ban	222	a	FALSE	NA
hardver	NA	hardver	hotelban/hotelben	real word corpus freq	hardvernak	hardvernek	3	1438	-5.885409345767477	NA	NA	e	nak	133417	a	TRUE	NA
kadét	NA	kadét	hotelban/hotelben	real word corpus freq	kadétban	kadétben	3	2	0.28768207245178085	NA	NA	é	ban	6328	a	FALSE	NA
krokett	NA	krokett	hotelban/hotelben	real word corpus freq	krokettra	krokettre	3	10	-1.01160091167848	NA	NA	e	NA	3075	o	FALSE	NA
kráter	NA	kráter	hotelban/hotelben	real word corpus freq	kráterra	kráterre	3	184	-3.834061463958434	NA	NA	e	NA	30791	á	FALSE	NA
kóter	NA	kóter	hotelban/hotelben	real word corpus freq	kóternak	kóternek	3	2	0.28768207245178085	NA	NA	e	nak	752	ó	FALSE	NA
mutter	NA	mutter	hotelban/hotelben	real word corpus freq	mutternál	mutternél	3	4	-0.2231435513142097	NA	NA	e	nál	2225	u	TRUE	NA
mutter	NA	mutter	hotelban/hotelben	real word corpus freq	mutterra	mutterre	3	6	-0.5596157879354228	NA	NA	e	NA	2225	u	TRUE	NA
módszer	NA	módßer	hotelban/hotelben	real word corpus freq	módszernak	módszernek	3	25162	-8.746835579470277	NA	NA	e	nak	2002818	ó	TRUE	NA
napfény	NA	napfé¥	hotelban/hotelben	real word corpus freq	napfényban	napfényben	3	18745	-8.45244131418654	NA	NA	é	ban	173388	a	TRUE	NA
notesz	NA	noteß	hotelban/hotelben	real word corpus freq	notesznál	notesznél	3	19	-1.6094379124341005	NA	NA	e	nál	13921	o	FALSE	NA
obszcén	NA	obßcén	hotelban/hotelben	real word corpus freq	obszcénra	obszcénre	3	1	0.6931471805599453	NA	NA	é	NA	12289	o	TRUE	NA
okker	NA	okker	hotelban/hotelben	real word corpus freq	okkerra	okkerre	3	28	-1.9810014688665831	NA	NA	e	NA	3652	o	TRUE	NA
pajesz	NA	pajeß	hotelban/hotelben	real word corpus freq	pajeszban	pajeszben	3	2	0.28768207245178085	NA	NA	e	ban	1346	a	FALSE	NA
pamflet	NA	pamflet	hotelban/hotelben	real word corpus freq	pamfletba	pamfletbe	3	26	-1.9095425048844383	NA	NA	e	NA	4742	a	TRUE	NA
pamflet	NA	pamflet	hotelban/hotelben	real word corpus freq	pamfletban	pamfletben	3	124	-3.4420193761824103	NA	NA	e	ban	4742	a	TRUE	NA
parkett	NA	parkett	hotelban/hotelben	real word corpus freq	parkettnál	parkettnél	3	3	0	NA	NA	e	nál	12893	a	TRUE	NA
puffer	NA	puffer	hotelban/hotelben	real word corpus freq	puffernál	puffernél	3	50	-2.5455312716044354	NA	NA	e	nál	21029	u	TRUE	NA
roller	NA	roller	hotelban/hotelben	real word corpus freq	rollerban	rollerben	3	52	-2.583997552432231	NA	NA	e	ban	22986	o	TRUE	NA
rubel	NA	rubel	hotelban/hotelben	real word corpus freq	rubelnál	rubelnél	3	112	-3.34109345759245	NA	NA	e	nál	19855	u	FALSE	NA
sparhert	NA	sparhert	hotelban/hotelben	real word corpus freq	sparhertnál	sparhertnél	3	4	-0.2231435513142097	NA	NA	e	nál	373	a	TRUE	NA
sparhert	NA	sparhert	hotelban/hotelben	real word corpus freq	sparhertra	sparhertre	3	16	-1.4469189829363254	NA	NA	e	NA	373	a	TRUE	NA
stukker	NA	stukker	hotelban/hotelben	real word corpus freq	stukkerra	stukkerre	3	29	-2.0149030205422647	NA	NA	e	NA	2693	u	TRUE	NA
stájer	NA	stájer	hotelban/hotelben	real word corpus freq	stájerba	stájerbe	3	4	-0.2231435513142097	NA	NA	e	NA	4074	á	FALSE	NA
sábesz	NA	sábeß	hotelban/hotelben	real word corpus freq	sábesznak	sábesznek	3	5	-0.4054651081081645	NA	NA	e	nak	745	á	FALSE	NA
sóder	NA	sóder	hotelban/hotelben	real word corpus freq	sódernak	sódernek	3	38	-2.277267285009756	NA	NA	e	nak	8264	ó	FALSE	NA
sólet	NA	sólet	hotelban/hotelben	real word corpus freq	sóletnak	sóletnek	3	62	-2.7568403652716422	NA	NA	e	nak	3255	ó	FALSE	NA
transzfer	NA	tranßfer	hotelban/hotelben	real word corpus freq	transzferba	transzferbe	3	57	-2.6741486494265287	NA	NA	e	NA	87598	a	TRUE	NA
tróger	NA	tróger	hotelban/hotelben	real word corpus freq	trógerra	trógerre	3	7	-0.6931471805599453	NA	NA	e	NA	4410	ó	FALSE	NA
valcer	NA	valcer	hotelban/hotelben	real word corpus freq	valcernak	valcernek	3	8	-0.8109302162163288	NA	NA	e	nak	1940	a	TRUE	NA
zacsek	NA	zaçek	hotelban/hotelben	real word corpus freq	zacsekra	zacsekre	3	3	0	NA	NA	e	NA	392	a	FALSE	NA
zsáner	NA	Ωáner	hotelban/hotelben	real word corpus freq	zsánerba	zsánerbe	3	411	-4.634728988229636	NA	NA	e	NA	16709	á	FALSE	NA
amper	NA	amper	hotelban/hotelben	real word corpus freq	ampernak	ampernek	2	107	-3.58351893845611	NA	NA	e	nak	8498	a	TRUE	NA
ankét	NA	ankét	hotelban/hotelben	real word corpus freq	ankétba	ankétbe	2	1	0.4054651081081644	NA	NA	é	NA	10005	a	TRUE	NA
azért	NA	azért	hotelban/hotelben	real word corpus freq	azértba	azértbe	2	7	-0.9808292530117262	NA	NA	é	NA	4710658	a	FALSE	NA
barrel	NA	barrel	hotelban/hotelben	real word corpus freq	barrelra	barrelre	2	10	-1.2992829841302609	NA	NA	e	NA	1662	a	TRUE	NA
barter	NA	barter	hotelban/hotelben	real word corpus freq	barterra	barterre	2	42	-2.662587827025453	NA	NA	e	NA	2631	a	TRUE	NA
bróker	NA	bróker	hotelban/hotelben	real word corpus freq	brókerra	brókerre	2	336	-4.721470641684252	NA	NA	e	NA	27705	ó	FALSE	NA
koktél	NA	koktél	hotelban/hotelben	real word corpus freq	cocktailba	koktélbe	2	3	-0.2876820724517809	NA	NA	é	NA	70915	o	TRUE	NA
koktél	NA	koktél	hotelban/hotelben	real word corpus freq	cocktailnál	koktélnél	2	1	0.4054651081081644	NA	NA	é	nál	70915	o	TRUE	NA
koktél	NA	koktél	hotelban/hotelben	real word corpus freq	cocktailra	koktélre	2	3	-0.2876820724517809	NA	NA	é	NA	70915	o	TRUE	NA
dodzsem	NA	dodΩem	hotelban/hotelben	real word corpus freq	dodzsemnál	dodzsemnél	2	26	-2.1972245773362196	NA	NA	e	nál	1848	o	TRUE	NA
falzett	NA	falzett	hotelban/hotelben	real word corpus freq	falzettra	falzettre	2	7	-0.9808292530117262	NA	NA	e	NA	591	a	TRUE	NA
fuser	NA	fuser	hotelban/hotelben	real word corpus freq	fusernak	fusernek	2	6	-0.8472978603872037	NA	NA	e	nak	220	u	FALSE	NA
gukker	NA	gukker	hotelban/hotelben	real word corpus freq	gukkerban	gukkerben	2	7	-0.9808292530117262	NA	NA	e	ban	381	u	TRUE	NA
gyógyszer	NA	©ó©ßer	hotelban/hotelben	real word corpus freq	gyógyszerba	gyógyszerbe	2	194	-4.174387269895637	NA	NA	e	NA	941383	ó	TRUE	NA
hangnem	NA	hangnem	hotelban/hotelben	real word corpus freq	hangnemban	hangnemben	2	21939	-8.897454445161111	NA	NA	e	ban	59986	a	TRUE	NA
hárem	NA	hárem	hotelban/hotelben	real word corpus freq	háremban	háremben	2	958	-5.7672787862153285	NA	NA	e	ban	9328	á	FALSE	NA
hátszél	NA	hátßél	hotelban/hotelben	real word corpus freq	hátszélban	hátszélben	2	1893	-6.447833985077914	NA	NA	é	ban	13211	á	TRUE	NA
hátvéd	NA	hátvéd	hotelban/hotelben	real word corpus freq	hátvédnak	hátvédnek	2	680	-5.424950017481403	NA	NA	é	nak	23893	á	TRUE	NA
hátvéd	NA	hátvéd	hotelban/hotelben	real word corpus freq	hátvédra	hátvédre	2	182	-4.110873864173311	NA	NA	é	NA	23893	á	TRUE	NA
kampec	NA	kampec	hotelban/hotelben	real word corpus freq	kampecra	kampecre	2	4	-0.5108256237659907	NA	NA	e	NA	1979	a	TRUE	NA
karter	NA	karter	hotelban/hotelben	real word corpus freq	karternál	karternél	2	13	-1.540445040947149	NA	NA	e	nál	1181	a	TRUE	NA
klozet	NA	klozet	hotelban/hotelben	real word corpus freq	klozetnál	klozetnél	2	3	-0.2876820724517809	NA	NA	e	nál	993	o	FALSE	NA
konzerv	NA	konzerv	hotelban/hotelben	real word corpus freq	konzervba	konzervbe	2	197	-4.189654742026425	NA	NA	e	NA	49626	o	TRUE	NA
konzerv	NA	konzerv	hotelban/hotelben	real word corpus freq	konzervban	konzervben	2	894	-5.698211429606745	NA	NA	e	ban	49626	o	TRUE	NA
kupec	NA	kupec	hotelban/hotelben	real word corpus freq	kupecnak	kupecnek	2	77	-3.258096538021482	NA	NA	e	nak	2393	u	FALSE	NA
káder	NA	káder	hotelban/hotelben	real word corpus freq	káderra	káderre	2	17	-1.791759469228055	NA	NA	e	NA	8956	á	FALSE	NA
kókler	NA	kókler	hotelban/hotelben	real word corpus freq	kóklerba	kóklerbe	2	14	-1.6094379124341005	NA	NA	e	NA	7297	ó	TRUE	NA
kóser	NA	kóser	hotelban/hotelben	real word corpus freq	kóserban	kóserben	2	3	-0.2876820724517809	NA	NA	e	ban	13540	ó	FALSE	NA
lóden	NA	lóden	hotelban/hotelben	real word corpus freq	lódenba	lódenbe	2	3	-0.2876820724517809	NA	NA	e	NA	235	ó	FALSE	NA
malter	NA	malter	hotelban/hotelben	real word corpus freq	malternál	malternél	2	6	-0.8472978603872037	NA	NA	e	nál	3492	a	TRUE	NA
modell	NA	modell	hotelban/hotelben	real word corpus freq	modellnál	modellnél	2	11136	-8.21941588872499	NA	NA	e	nál	1509359	o	FALSE	NA
modern	NA	modern	hotelban/hotelben	real word corpus freq	modernnak	modernnek	2	6011	-7.602900462204755	NA	NA	e	nak	1359168	o	FALSE	NA
mutter	NA	mutter	hotelban/hotelben	real word corpus freq	mutterban	mutterben	2	11	-1.3862943611198906	NA	NA	e	ban	2225	u	TRUE	NA
napfény	NA	napfé¥	hotelban/hotelben	real word corpus freq	napfényra	napfényre	2	10354	-8.146612485161574	NA	NA	é	NA	173388	a	TRUE	NA
okker	NA	okker	hotelban/hotelben	real word corpus freq	okkerba	okkerbe	2	17	-1.791759469228055	NA	NA	e	NA	3652	o	TRUE	NA
okker	NA	okker	hotelban/hotelben	real word corpus freq	okkerban	okkerben	2	21	-1.9924301646902065	NA	NA	e	ban	3652	o	TRUE	NA
parkett	NA	parkett	hotelban/hotelben	real word corpus freq	parkettban	parkettben	2	7	-0.9808292530117262	NA	NA	e	ban	12893	a	TRUE	NA
parszek	NA	parßek	hotelban/hotelben	real word corpus freq	parszekba	parszekbe	2	2	0	NA	NA	e	NA	482	a	TRUE	NA
plakett	NA	plakett	hotelban/hotelben	real word corpus freq	plakettban	plakettben	2	70	-3.164067588373206	NA	NA	e	ban	13783	a	FALSE	NA
projekt	NA	projekt	hotelban/hotelben	real word corpus freq	projektnál	projektnél	2	3466	-7.052432657016913	NA	NA	e	nál	2236203	o	FALSE	NA
póker	NA	póker	hotelban/hotelben	real word corpus freq	pókernál	pókernél	2	98	-3.49650756146648	NA	NA	e	nál	22273	ó	FALSE	NA
