grammar_type	nsyl	front	word
noun	2	TRUE	löziny
noun	2	TRUE	szítyeny
noun	2	TRUE	pétríb
noun	2	TRUE	törmer
noun	2	TRUE	kőtkent
noun	2	TRUE	vélküg
noun	2	TRUE	jülíg
noun	2	TRUE	löflil
noun	2	TRUE	gőpüg
noun	2	TRUE	kvőnít
noun	2	TRUE	dürvek
noun	2	TRUE	nűmír
noun	2	TRUE	bőmigy
noun	2	TRUE	tűnyed
noun	2	TRUE	nügyming
noun	2	TRUE	grétik
noun	2	TRUE	fílvüv
noun	2	TRUE	freteg
noun	2	TRUE	sőbön
noun	2	TRUE	terlön
noun	2	TRUE	süzsüp
noun	2	TRUE	dökif
noun	2	TRUE	lörür
noun	2	TRUE	tílönz
noun	2	TRUE	bendkíg
noun	2	TRUE	mergip
noun	2	TRUE	megnij
noun	2	TRUE	prűktüld
noun	2	TRUE	trőmelt
noun	2	TRUE	pésönd
noun	2	TRUE	stőngenk
noun	2	TRUE	tíbíd
noun	2	TRUE	szőldíny
noun	2	TRUE	kükmíj
noun	2	TRUE	möszint
noun	2	TRUE	kivür
noun	2	TRUE	rélöv
noun	2	TRUE	fémlür
noun	2	TRUE	güsön
noun	2	TRUE	rűlegy
noun	2	TRUE	beldsöz
noun	2	TRUE	drükür
noun	2	TRUE	rőrmen
noun	2	TRUE	klítsit
noun	2	TRUE	pünyen
noun	2	TRUE	rünyínz
noun	2	TRUE	krőtüg
noun	2	TRUE	plötrögy
noun	2	TRUE	gregdev
noun	2	TRUE	nerfög
noun	2	TRUE	skűtüng
noun	2	TRUE	dütyüt
noun	2	TRUE	nőtret
noun	2	TRUE	bőtnön
noun	2	TRUE	léginy
noun	2	TRUE	küptík
noun	2	TRUE	néfelt
noun	2	TRUE	gértöp
noun	2	TRUE	bényüjn
noun	2	TRUE	jétüm
noun	2	TRUE	vémügy
noun	2	TRUE	zevem
noun	2	TRUE	nötím
noun	2	TRUE	rönyöld
noun	2	TRUE	férgiv
noun	2	TRUE	jügyej
noun	2	TRUE	pégymen
noun	2	TRUE	kebörg
noun	2	TRUE	liszíl
noun	2	TRUE	stőbüt
noun	2	TRUE	műnzöny
noun	2	TRUE	nömek
noun	2	TRUE	dősküm
noun	2	TRUE	demönt
noun	2	TRUE	tíkünt
noun	2	TRUE	szetigy
noun	2	TRUE	vötküb
noun	2	TRUE	rüktelt
noun	2	TRUE	szénür
noun	2	TRUE	lübüz
noun	2	TRUE	dísíg
noun	2	TRUE	fedvit
noun	2	TRUE	rédil
noun	2	TRUE	bözsig
noun	2	TRUE	lűströl
noun	2	TRUE	dűdüz
noun	2	TRUE	kilöp
noun	2	TRUE	sengyönt
noun	2	TRUE	vüterv
noun	2	TRUE	mömeny
noun	2	TRUE	filür
noun	2	TRUE	zesüng
noun	2	TRUE	zsengyen
noun	2	TRUE	fösíg
noun	2	TRUE	güfílm
noun	2	TRUE	skrüpör
noun	2	TRUE	sesztik
noun	2	TRUE	zípög
noun	2	TRUE	deblík
noun	2	TRUE	déször
noun	2	TRUE	kűrtün
noun	2	TRUE	műrtöt
noun	2	TRUE	pöntrer
noun	2	TRUE	sűmnik
noun	2	TRUE	retím
noun	2	TRUE	mütrünt
noun	2	TRUE	főrüj
noun	2	TRUE	pűjkín
noun	2	TRUE	szűrgyüg
noun	2	TRUE	glűjül
noun	2	TRUE	mileny
noun	2	TRUE	dőptíg
noun	2	TRUE	szűbínyv
noun	2	TRUE	prübek
noun	2	TRUE	mégyüd
noun	2	TRUE	sédez
noun	2	TRUE	sénim
noun	2	TRUE	kündüt
noun	2	TRUE	bézföl
noun	2	TRUE	sötpön
noun	2	TRUE	pűbüm
noun	2	TRUE	kükölt
noun	2	TRUE	keknent
noun	2	TRUE	drűdög
noun	2	TRUE	vőtiv
noun	2	TRUE	biszíp
noun	2	TRUE	jerüng
noun	2	TRUE	fődiny
noun	2	TRUE	rerket
noun	2	TRUE	pezíng
noun	2	TRUE	tűfön
noun	2	TRUE	fümplel
noun	2	TRUE	peszür
noun	2	TRUE	jítin
noun	2	TRUE	mötöty
noun	2	TRUE	drekel
noun	2	TRUE	prösid
noun	2	TRUE	nügim
noun	2	TRUE	szűszeny
noun	2	TRUE	kűfüp
noun	2	TRUE	déröld
noun	2	TRUE	kűlfön
noun	2	TRUE	lűlügy
noun	2	TRUE	nőrbig
noun	2	TRUE	szpébszöp
noun	2	TRUE	műrer
noun	2	TRUE	vőkröp
noun	2	TRUE	főplöm
noun	2	TRUE	filszüt
noun	2	TRUE	lezöm
noun	2	TRUE	spíngöng
noun	2	TRUE	vígrök
noun	2	TRUE	mőpilt
noun	2	TRUE	legüj
noun	2	TRUE	gőnyüp
noun	2	TRUE	dűksün
noun	2	TRUE	lörnüg
noun	2	TRUE	műníl
noun	2	TRUE	szöküny
noun	2	TRUE	künyel
noun	2	TRUE	vérzüz
noun	2	TRUE	güvent
noun	2	TRUE	giszür
noun	2	TRUE	jejtüg
noun	2	TRUE	kélert
noun	2	TRUE	jélmigy
noun	2	TRUE	vöskíny
noun	2	TRUE	jőgyört
noun	2	TRUE	krűríf
noun	2	TRUE	kögszüg
noun	2	TRUE	zéndöt
noun	2	TRUE	kősztöl
noun	2	TRUE	szőtert
noun	2	TRUE	lűsprök
noun	2	TRUE	kősvek
noun	2	TRUE	pésztög
noun	2	TRUE	péser
noun	2	TRUE	föjlön
noun	2	TRUE	nödig
noun	2	TRUE	ristir
noun	2	TRUE	bidüp
noun	2	TRUE	sőmtün
noun	2	TRUE	bőfünt
noun	2	TRUE	vűtküz
noun	2	TRUE	tréröl
noun	2	TRUE	szezök
noun	2	TRUE	délszür
noun	2	TRUE	pöligy
noun	2	TRUE	lüpím
noun	2	TRUE	lörvin
noun	2	TRUE	gekög
noun	2	TRUE	készinz
noun	2	TRUE	brögöt
noun	2	TRUE	söbiny
noun	2	TRUE	mizip
noun	2	TRUE	pűrif
noun	2	TRUE	jülnyen
noun	2	TRUE	gebit
noun	2	TRUE	belzön
noun	2	TRUE	dülfenk
noun	2	TRUE	tögyüf
noun	2	TRUE	krűmbök
noun	2	TRUE	mötnük
noun	2	TRUE	mögyet
noun	2	TRUE	prökil
noun	2	TRUE	dőgyül
noun	2	TRUE	jedöng
noun	2	TRUE	nörim
noun	2	TRUE	lűlröm
noun	2	TRUE	főmbet
noun	2	TRUE	vőtjörm
noun	2	TRUE	déböd
noun	2	TRUE	güküg
noun	2	TRUE	gétön
noun	2	TRUE	negtöj
noun	2	TRUE	biper
noun	2	TRUE	mekím
noun	2	TRUE	nermír
noun	2	TRUE	szöpínt
noun	2	TRUE	mönkek
noun	2	TRUE	műtvür
noun	2	TRUE	rőfir
noun	2	TRUE	szemeny
noun	2	TRUE	fűtöny
noun	2	TRUE	vüszmík
noun	2	TRUE	klünküld
noun	2	TRUE	tötyínk
noun	2	TRUE	löngyön
noun	2	TRUE	köjün
noun	2	TRUE	szűtleg
noun	2	TRUE	fetürd
noun	2	TRUE	kédmíg
noun	2	TRUE	jűtügy
noun	2	TRUE	plügöng
noun	2	TRUE	gekvür
noun	2	TRUE	lűbön
noun	2	TRUE	nűrzeg
noun	2	TRUE	pínyöl
noun	2	TRUE	tügöv
noun	2	TRUE	küznín
noun	2	TRUE	dűpsen
noun	2	TRUE	jűgnöny
noun	2	TRUE	főngjíd
noun	2	TRUE	míminy
noun	2	TRUE	feglöm
noun	2	TRUE	terkig
noun	2	TRUE	szésztik
noun	2	TRUE	zsűvín
noun	2	TRUE	megnür
noun	2	TRUE	fűtrüg
noun	2	TRUE	sípzíz
noun	2	TRUE	sénzök
noun	2	TRUE	pevög
noun	2	TRUE	szüstünt
noun	2	TRUE	treveg
noun	2	TRUE	dílíng
noun	2	TRUE	prégyüd
noun	2	TRUE	déngör
noun	2	TRUE	kégyört
noun	2	TRUE	lümszím
noun	2	TRUE	tirmeng
noun	2	TRUE	büküny
noun	2	TRUE	lűsküg
noun	2	TRUE	bengig
noun	2	TRUE	zetrit
noun	2	TRUE	zsőtüz
noun	2	TRUE	dédör
noun	2	TRUE	zsözsüz
noun	2	TRUE	löstsij
noun	2	TRUE	zsélük
noun	2	TRUE	dűböp
noun	2	TRUE	rözin
noun	2	TRUE	begürt
noun	2	TRUE	tezinz
noun	2	TRUE	tüjtel
noun	2	TRUE	nösztej
noun	2	TRUE	pűnyöt
noun	2	TRUE	szűfsür
noun	2	TRUE	pízírm
noun	2	TRUE	böngír
noun	2	TRUE	mőmbüj
noun	2	TRUE	főszlög
noun	2	TRUE	kelföt
noun	2	TRUE	föfer
noun	2	TRUE	pöped
noun	2	TRUE	züplöt
noun	2	TRUE	füszír
noun	2	TRUE	tüperp
noun	2	TRUE	lőpen
noun	2	TRUE	fépvöt
noun	2	TRUE	lérket
noun	2	TRUE	zémeg
noun	2	TRUE	vémem
noun	2	TRUE	kéferv
noun	2	TRUE	setip
noun	2	TRUE	szönyöl
noun	2	TRUE	rémpez
noun	2	TRUE	tőgen
noun	2	TRUE	stüzvüt
noun	2	TRUE	lirör
noun	2	TRUE	fűkiny
noun	2	TRUE	perör
noun	2	TRUE	pibür
noun	2	TRUE	műzsöm
noun	2	TRUE	flégyer
noun	2	TRUE	vűbír
noun	2	TRUE	tőtkör
noun	2	TRUE	séntün
noun	2	TRUE	zsöpeg
noun	2	TRUE	tübig
noun	2	TRUE	döszem
noun	2	TRUE	tőgyün
noun	2	TRUE	dőnyíg
noun	2	TRUE	delvül
noun	2	TRUE	kinyüz
noun	2	TRUE	rőszöl
noun	2	TRUE	zőrtüg
noun	2	TRUE	mügrep
noun	2	TRUE	bínöz
noun	2	TRUE	zsűsög
noun	2	TRUE	pőrnyör
noun	2	TRUE	mőnzün
noun	2	TRUE	töszög
noun	2	TRUE	küsüjz
noun	2	TRUE	kílört
noun	2	TRUE	kélögy
noun	2	TRUE	műsztüm
noun	2	TRUE	vérper
noun	2	TRUE	rüsej
noun	2	TRUE	lüzrüg
noun	2	TRUE	nürtök
noun	2	TRUE	söfön
noun	2	TRUE	kőmpel
noun	2	TRUE	mőgyin
noun	2	TRUE	kvézröl
noun	2	TRUE	szőszer
noun	2	TRUE	vejlel
noun	2	TRUE	sőgönd
noun	2	TRUE	dőkrel
noun	2	TRUE	nédiny
noun	2	TRUE	kégynöl
noun	2	TRUE	stűgyüz
noun	2	TRUE	rűjsül
noun	2	TRUE	szeskin
noun	2	TRUE	mezvik
noun	2	TRUE	lömírp
noun	2	TRUE	müvert
noun	2	TRUE	kínyin
noun	2	TRUE	jősöz
noun	2	TRUE	jürír
noun	2	TRUE	nülílt
noun	2	TRUE	retröm
noun	2	TRUE	fűnköm
noun	2	TRUE	vengyör
noun	2	TRUE	szűveng
noun	2	TRUE	pejir
noun	2	TRUE	bézörk
noun	2	TRUE	ríbeb
noun	2	TRUE	jikül
noun	2	TRUE	prirfök
noun	2	TRUE	físzönt
noun	2	TRUE	mivör
noun	2	TRUE	küklit
noun	2	TRUE	mertín
noun	2	TRUE	mödím
noun	2	TRUE	rőszíd
noun	2	TRUE	dénün
noun	2	TRUE	kílgöjt
noun	2	TRUE	lőtrit
noun	2	TRUE	vőrlen
noun	2	TRUE	bésmen
noun	2	TRUE	biglüm
noun	2	TRUE	mibed
noun	2	TRUE	prűker
noun	2	TRUE	mermöt
noun	2	TRUE	kősir
noun	2	TRUE	pőlíp
noun	2	TRUE	nibíz
noun	2	TRUE	sőrtüt
noun	2	TRUE	kűpib
noun	2	TRUE	rökrík
noun	2	TRUE	mömim
noun	2	TRUE	tíszögy
noun	2	TRUE	vimjet
noun	2	TRUE	küzint
noun	2	TRUE	prűtír
noun	2	TRUE	tűrünz
noun	2	TRUE	rönem
noun	2	TRUE	zsítöt
noun	2	TRUE	ründir
noun	2	TRUE	fűtlüld
noun	2	TRUE	mőlim
noun	2	TRUE	vöszer
noun	2	TRUE	mészrür
noun	2	TRUE	dejrör
noun	2	TRUE	frekenyv
noun	2	TRUE	méklüg
noun	2	TRUE	nűldüm
noun	2	TRUE	vémpör
noun	2	TRUE	limöp
noun	2	TRUE	nűlüg
noun	2	TRUE	fővegy
noun	2	TRUE	fézjir
noun	2	TRUE	döprík
noun	2	TRUE	sztürsüt
noun	2	TRUE	sísztit
noun	2	TRUE	kűrünyv
noun	2	TRUE	vízük
noun	2	TRUE	zsőrjegy
noun	2	TRUE	geküm
noun	2	TRUE	tünyürz
noun	2	TRUE	jesztült
noun	2	TRUE	tőlderty
noun	2	TRUE	kőlit
noun	2	TRUE	lüsün
noun	2	TRUE	zsédün
noun	2	TRUE	rikend
noun	2	TRUE	létind
noun	2	TRUE	sűknen
noun	2	TRUE	fülvip
noun	2	TRUE	jöbeg
noun	2	TRUE	driked
noun	2	TRUE	göldíng
noun	2	TRUE	lőrít
noun	2	TRUE	plíndkünt
noun	2	TRUE	füsztüd
noun	2	TRUE	birnür
noun	2	TRUE	setöz
noun	2	TRUE	kölpöt
noun	2	TRUE	szésztör
noun	2	TRUE	kűklen
noun	2	TRUE	vürink
noun	2	TRUE	pesín
noun	2	TRUE	kűsík
noun	2	TRUE	szűfed
noun	2	TRUE	nészünz
noun	2	TRUE	nőnvig
noun	2	TRUE	tépröl
noun	2	TRUE	szördír
noun	2	TRUE	dövürt
noun	2	TRUE	bünkrüg
noun	2	TRUE	nőrnölt
noun	2	TRUE	línön
noun	2	TRUE	töszült
noun	2	TRUE	lezdil
noun	2	TRUE	vűpit
noun	2	TRUE	skűtín
noun	2	TRUE	brétüg
noun	2	TRUE	nepint
noun	2	TRUE	büselt
noun	2	TRUE	rőskür
noun	2	TRUE	lőpüny
noun	2	TRUE	zírgir
noun	2	TRUE	sűfín
noun	2	TRUE	seltíd
noun	2	TRUE	kölkim
noun	2	TRUE	strélbeg
noun	2	TRUE	kelij
noun	2	TRUE	süngeny
noun	2	TRUE	nérüd
noun	2	TRUE	lűlüd
noun	2	TRUE	jöflüg
noun	2	TRUE	délgeny
noun	2	TRUE	kütety
noun	2	TRUE	frözmelt
noun	2	TRUE	gítíp
noun	2	TRUE	prígít
noun	2	TRUE	kőfrügy
noun	2	TRUE	géplürv
noun	2	TRUE	slőtim
noun	2	TRUE	dritíd
noun	2	TRUE	fözöv
noun	2	TRUE	dőmpök
noun	2	TRUE	tűndünt
noun	2	TRUE	mefröny
noun	2	TRUE	vekrüg
noun	2	TRUE	tűgöny
noun	2	TRUE	knügört
noun	2	TRUE	véndür
noun	2	TRUE	vőrgüg
noun	2	TRUE	szüszrent
noun	2	TRUE	pülent
noun	2	TRUE	pérlön
noun	2	TRUE	rőrür
noun	2	TRUE	dírtejt
noun	2	TRUE	smörög
noun	2	TRUE	kükeny
noun	2	TRUE	müzít
noun	2	TRUE	rűrsiny
noun	2	TRUE	vőteg
noun	2	TRUE	rergyed
noun	2	TRUE	depüny
noun	2	TRUE	nédöm
noun	2	TRUE	grenir
noun	2	TRUE	brészír
noun	2	TRUE	strőmen
noun	2	TRUE	nűdeny
noun	2	TRUE	tődzsim
noun	2	TRUE	kümbüt
noun	2	TRUE	zserün
noun	2	TRUE	fidílt
noun	2	TRUE	szöndín
noun	2	TRUE	sűktöm
noun	2	TRUE	véfíny
noun	2	TRUE	felzör
noun	2	TRUE	műpín
noun	2	TRUE	nénür
noun	2	TRUE	pérjer
noun	2	TRUE	léföny
noun	2	TRUE	rűknör
noun	2	TRUE	klűgiz
noun	2	TRUE	fítüm
noun	2	TRUE	szöntik
noun	2	TRUE	spitüg
noun	2	TRUE	viföm
noun	2	TRUE	ferpír
noun	2	TRUE	dékíny
noun	2	TRUE	szírlit
noun	2	TRUE	szmélnír
noun	2	TRUE	rütönt
noun	2	TRUE	spűfet
noun	2	TRUE	küzlök
noun	2	TRUE	szevír
noun	2	TRUE	kűmen
noun	2	TRUE	pőpíd
noun	2	TRUE	küjtöb
noun	2	TRUE	szűslöl
noun	2	TRUE	kvénzdíz
noun	2	TRUE	gűzim
noun	2	TRUE	lekfem
noun	2	TRUE	kömügy
noun	2	TRUE	bílköd
noun	2	TRUE	bígíz
noun	2	TRUE	lőpziz
noun	2	TRUE	prőfüt
noun	2	TRUE	fégyüt
noun	2	TRUE	münürt
noun	2	TRUE	tényül
noun	2	TRUE	grefiz
noun	2	TRUE	zsémir
noun	2	TRUE	vöptüg
noun	2	TRUE	kőlív
noun	2	TRUE	bőrílt
noun	2	TRUE	kőtölm
noun	2	TRUE	lüdep
noun	2	TRUE	szűtrül
noun	2	TRUE	sijün
noun	2	TRUE	rőbügy
noun	2	TRUE	kőtült
noun	2	TRUE	lerkür
noun	2	TRUE	kítögy
noun	2	TRUE	lüdiz
noun	2	TRUE	rőkörny
noun	2	TRUE	küminy
noun	2	TRUE	jérílt
noun	2	TRUE	lüstrin
noun	2	TRUE	simür
noun	2	TRUE	jemjöm
noun	2	TRUE	mőrküt
noun	2	TRUE	nörkün
noun	2	TRUE	müvögy
noun	2	TRUE	dügül
noun	2	TRUE	szilült
noun	2	TRUE	lírünt
noun	2	TRUE	bíprelv
noun	2	TRUE	bőfrürt
noun	2	TRUE	krőzdöz
noun	2	TRUE	berörd
noun	2	TRUE	pűdvöd
noun	2	TRUE	vűnüp
noun	2	TRUE	mérmíl
noun	2	TRUE	szűdür
noun	2	TRUE	tesvüj
noun	2	TRUE	möszep
noun	2	TRUE	trémönt
noun	2	TRUE	zsűkel
noun	2	TRUE	sztüzseny
noun	2	TRUE	vütyün
noun	2	TRUE	brenet
noun	2	TRUE	tőrtem
noun	2	TRUE	pűkem
noun	2	TRUE	bipreg
noun	2	TRUE	füsziv
noun	2	TRUE	timön
noun	2	TRUE	lűdüny
noun	2	TRUE	frűteny
noun	2	TRUE	bémpöm
noun	2	TRUE	szézíp
noun	2	TRUE	vündünty
noun	2	TRUE	petünt
noun	2	TRUE	bíkilm
noun	2	TRUE	pöjtmög
noun	2	TRUE	péptüg
noun	2	TRUE	dőver
noun	2	TRUE	zsűríd
noun	2	TRUE	müsbögy
noun	2	TRUE	brimbön
noun	2	TRUE	genyínt
noun	2	TRUE	ridüzd
noun	2	TRUE	zűvüb
noun	2	TRUE	migür
noun	2	TRUE	jöjir
noun	2	TRUE	rűndeg
noun	2	TRUE	zsemör
noun	2	TRUE	flüljök
noun	2	TRUE	vűltüg
noun	2	TRUE	kíbszík
noun	2	TRUE	rőpöld
noun	2	TRUE	glezsöl
noun	2	TRUE	tírgöd
noun	2	TRUE	sédíl
noun	2	TRUE	rülfend
noun	2	TRUE	szüpril
noun	2	TRUE	frűjeg
noun	2	TRUE	tírzem
noun	2	TRUE	gűsztíl
noun	2	TRUE	fínyijt
noun	2	TRUE	széften
noun	2	TRUE	tölend
noun	2	TRUE	lölbün
noun	2	TRUE	minkjel
noun	2	TRUE	viskör
noun	2	TRUE	spebör
noun	2	TRUE	szetöng
noun	2	TRUE	jörpök
noun	2	TRUE	rűldír
noun	2	TRUE	mindör
noun	2	TRUE	tirügy
noun	2	TRUE	műlven
noun	2	TRUE	fervem
noun	2	TRUE	rűveny
noun	2	TRUE	löszük
noun	2	TRUE	tözsik
noun	2	TRUE	jükün
noun	2	TRUE	löfíz
noun	2	TRUE	szintük
noun	2	TRUE	dűtip
noun	2	TRUE	trízög
noun	2	TRUE	kíldel
noun	2	TRUE	lédeg
noun	2	TRUE	jűngör
noun	2	TRUE	szelöjt
noun	2	TRUE	kűszed
noun	2	TRUE	fűvker
noun	2	TRUE	szögyöm
noun	2	TRUE	sníbez
noun	2	TRUE	vetüny
noun	2	TRUE	kídeng
noun	2	TRUE	műrfür
noun	2	TRUE	szebriz
noun	2	TRUE	vőnveng
noun	2	TRUE	szérdölv
noun	2	TRUE	bőszej
noun	2	TRUE	möszíd
noun	2	TRUE	dönez
noun	2	TRUE	mízün
noun	2	TRUE	féltöny
noun	2	TRUE	rőnyínt
noun	2	TRUE	böndint
noun	2	TRUE	zűpíny
noun	2	TRUE	rüfüg
noun	2	TRUE	bűnyirk
noun	2	TRUE	spönir
noun	2	TRUE	jöszír
noun	2	TRUE	détüny
noun	2	TRUE	nüjtil
noun	2	TRUE	kelvüm
noun	2	TRUE	nörfür
noun	2	TRUE	gégrüny
noun	2	TRUE	műjír
noun	2	TRUE	vebür
noun	2	TRUE	speplöt
noun	2	TRUE	küfüny
noun	2	TRUE	bőlmeg
noun	2	TRUE	nebigy
noun	2	TRUE	píngült
noun	2	TRUE	bigynör
noun	2	TRUE	zsödzög
noun	2	TRUE	lintön
noun	2	TRUE	plísür
noun	2	TRUE	göpig
noun	2	TRUE	kétlilt
noun	2	TRUE	vüfeg
noun	2	TRUE	büdüt
noun	2	TRUE	jészkíp
noun	2	TRUE	rídört
noun	2	TRUE	vernör
noun	2	TRUE	bülküv
noun	2	TRUE	tírmínt
noun	2	TRUE	dülín
noun	2	TRUE	fögyir
noun	2	TRUE	semöv
noun	2	TRUE	lűkrem
noun	2	TRUE	szíkön
noun	2	TRUE	léjín
noun	2	TRUE	töplöm
noun	2	TRUE	förzög
noun	2	TRUE	tügyir
noun	2	TRUE	föním
noun	2	TRUE	méküm
noun	2	TRUE	kőrmüg
noun	2	TRUE	vümpíg
noun	2	TRUE	dőfelt
noun	2	TRUE	füpürt
noun	2	TRUE	kíbszöt
noun	2	TRUE	strevir
noun	2	TRUE	műbök
noun	2	TRUE	fevínt
noun	2	TRUE	pipüng
noun	2	TRUE	fümsíny
noun	2	TRUE	séglez
noun	2	TRUE	zűlep
noun	2	TRUE	müvöp
noun	2	TRUE	vőszök
noun	2	TRUE	gügínt
noun	2	TRUE	dütiny
noun	2	TRUE	szevülm
noun	2	TRUE	finpör
noun	2	TRUE	jöserd
noun	2	TRUE	glízlik
noun	2	TRUE	kűmbeg
noun	2	TRUE	fűztög
noun	2	TRUE	stűpög
noun	2	TRUE	tegöj
noun	2	TRUE	krőjöz
noun	2	TRUE	bébsök
noun	2	TRUE	kölnen
noun	2	TRUE	pémbet
noun	2	TRUE	pészön
noun	2	TRUE	szérvív
noun	2	TRUE	kőmüp
noun	2	TRUE	kentsüp
noun	2	TRUE	vígnüt
noun	2	TRUE	svözür
noun	2	TRUE	préprük
noun	2	TRUE	szőkszöj
noun	2	TRUE	nőmür
noun	2	TRUE	tüjtük
noun	2	TRUE	fündiny
noun	2	TRUE	rétril
noun	2	TRUE	mévízd
noun	2	TRUE	kőgzüg
noun	2	TRUE	dekvíd
noun	2	TRUE	nőmeny
noun	2	TRUE	förlek
noun	2	TRUE	fílkün
noun	2	TRUE	drörpen
noun	2	TRUE	tétlüm
noun	2	TRUE	pözsdek
noun	2	TRUE	sűdreg
noun	2	TRUE	szőzsdil
noun	2	TRUE	lénköt
noun	2	TRUE	pényer
noun	2	TRUE	sűlmön
noun	2	TRUE	güger
noun	2	TRUE	ferzöl
noun	2	TRUE	prükír
noun	2	TRUE	köntvün
noun	2	TRUE	müben
noun	2	TRUE	sédlel
noun	2	TRUE	kűpzöl
noun	2	TRUE	nőlerd
noun	2	TRUE	kűvíb
noun	2	TRUE	böter
noun	2	TRUE	tődöny
noun	2	TRUE	vődilt
verb	1	FALSE	bút
verb	1	FALSE	líz
verb	1	FALSE	vit
verb	1	FALSE	bít
verb	1	FALSE	kol
verb	1	FALSE	vil
verb	1	FALSE	fag
verb	1	FALSE	bón
verb	1	FALSE	vul
verb	1	FALSE	szut
verb	1	FALSE	tog
verb	1	FALSE	lag
verb	1	FALSE	zút
verb	1	FALSE	szuk
verb	1	FALSE	víl
verb	1	FALSE	bok
verb	1	FALSE	laz
verb	1	FALSE	goz
verb	1	FALSE	szig
verb	1	FALSE	zun
verb	1	FALSE	ral
verb	1	FALSE	tíl
verb	1	FALSE	put
verb	1	FALSE	zil
verb	1	FALSE	kal
verb	1	FALSE	sún
verb	1	FALSE	rárt
verb	1	FALSE	fol
verb	1	FALSE	dol
verb	1	FALSE	lol
verb	1	FALSE	púk
verb	1	FALSE	rók
verb	1	FALSE	pajt
verb	1	FALSE	kóg
verb	1	FALSE	bol
verb	1	FALSE	kíl
verb	1	FALSE	fíl
verb	1	FALSE	kúj
verb	1	FALSE	tuz
verb	1	FALSE	tún
verb	1	FALSE	mok
verb	1	FALSE	plóng
verb	1	FALSE	raz
verb	1	FALSE	kuk
verb	1	FALSE	dak
verb	1	FALSE	szoz
verb	1	FALSE	dul
verb	1	FALSE	jal
verb	1	FALSE	sók
verb	1	FALSE	nol
verb	1	FALSE	lok
verb	1	FALSE	jag
verb	1	FALSE	lit
verb	1	FALSE	dut
verb	1	FALSE	síz
verb	1	FALSE	prót
verb	1	FALSE	súk
verb	1	FALSE	tút
verb	1	FALSE	pot
verb	1	FALSE	najt
verb	1	FALSE	puz
verb	1	FALSE	múg
verb	1	FALSE	kík
verb	1	FALSE	vák
verb	1	FALSE	tul
verb	1	FALSE	tut
verb	1	FALSE	vúl
verb	1	FALSE	kól
verb	1	FALSE	did
verb	1	FALSE	kaz
verb	1	FALSE	gok
verb	1	FALSE	kut
verb	1	FALSE	mak
verb	1	FALSE	bíl
verb	1	FALSE	tant
verb	1	FALSE	tir
verb	1	FALSE	ril
verb	1	FALSE	skil
verb	1	FALSE	káz
verb	1	FALSE	kít
verb	1	FALSE	kot
verb	1	FALSE	tin
verb	1	FALSE	fil
verb	1	FALSE	bat
verb	1	FALSE	nut
verb	1	FALSE	mul
verb	1	FALSE	mot
verb	1	FALSE	kiz
verb	1	FALSE	vók
verb	1	FALSE	port
verb	1	FALSE	zsak
verb	1	FALSE	kíg
verb	1	FALSE	daz
verb	1	FALSE	kak
verb	1	FALSE	klurt
verb	1	FALSE	dár
verb	1	FALSE	píz
verb	1	FALSE	pák
verb	1	FALSE	gíl
verb	1	FALSE	bik
verb	1	FALSE	rát
verb	1	FALSE	szud
verb	1	FALSE	páz
verb	1	FALSE	zal
verb	1	FALSE	mál
verb	1	FALSE	kul
verb	1	FALSE	taz
verb	1	FALSE	múl
verb	1	FALSE	dig
verb	1	FALSE	pil
verb	1	FALSE	ful
verb	1	FALSE	szit
verb	1	FALSE	búk
verb	1	FALSE	búl
verb	1	FALSE	rat
verb	1	FALSE	júr
verb	1	FALSE	túz
verb	1	FALSE	vóp
verb	1	FALSE	fól
verb	1	FALSE	fínd
verb	1	FALSE	rúl
verb	1	FALSE	szat
verb	1	FALSE	kát
verb	1	FALSE	lúl
verb	1	FALSE	sal
verb	1	FALSE	szod
verb	1	FALSE	pál
verb	1	FALSE	rad
verb	1	FALSE	puk
verb	1	FALSE	zsóz
verb	1	FALSE	vál
verb	1	FALSE	zuz
verb	1	FALSE	fit
verb	1	FALSE	voz
verb	1	FALSE	pút
verb	1	FALSE	mad
verb	1	FALSE	kin
verb	1	FALSE	don
verb	1	FALSE	lál
verb	1	FALSE	vuk
verb	1	FALSE	kák
verb	1	FALSE	lug
verb	1	FALSE	nok
verb	1	FALSE	kált
verb	1	FALSE	roz
verb	1	FALSE	dil
verb	1	FALSE	bul
verb	1	FALSE	szul
verb	1	FALSE	trir
verb	1	FALSE	zík
verb	1	FALSE	lut
verb	1	FALSE	tak
verb	1	FALSE	lot
verb	1	FALSE	naz
verb	1	FALSE	kud
verb	1	FALSE	jul
verb	1	FALSE	fúk
verb	1	FALSE	vol
verb	1	FALSE	rot
verb	1	FALSE	fad
verb	1	FALSE	sog
verb	1	FALSE	fud
verb	1	FALSE	bop
verb	1	FALSE	viz
verb	1	FALSE	lal
verb	1	FALSE	malt
verb	1	FALSE	rog
verb	1	FALSE	tal
verb	1	FALSE	run
verb	1	FALSE	szúg
verb	1	FALSE	kit
verb	1	FALSE	kuz
verb	1	FALSE	fang
verb	1	FALSE	bant
verb	1	FALSE	pok
verb	1	FALSE	nóz
verb	1	FALSE	tók
verb	1	FALSE	gók
verb	1	FALSE	frut
verb	1	FALSE	pug
verb	1	FALSE	zol
verb	1	FALSE	dál
