dat_id	part_id	part_gender	part_yob	part_edu	list_number	trial_kind	trial_index	stimulus	choice1	choice2	variant1	variant2	response	response_string	picked_v1	picked_left	esp_response	esp_match	esp_v1	rt	variation	file_name	column	base	log_odds	prompt	nsyl	suffix	sample_number	word_rank	top_20	bottom_20	picked_majority	bot_variant_preference	bot_lexical_direction
hesp_ESP-DEMO_SESSION_2022-10-06_20h04.31.522.csv	5d4fe6a2ffbcf800019d5e54	nő	1966	19	4	posttest trial	130	Te bizony sokat hurjorzol. Én is sokat...	hurjorzom	hurjorzok	hurjorzok	hurjorzom	1	hurjorzok	TRUE	FALSE	NA	NA	NA	2668	lakok/lakom	lakok_2_high_reversed	17	hurjorzik	0.06899287148695142	Te bizony sokat hurjorzol. Én is sokat...	2	NA	2	30	FALSE	FALSE	TRUE	var2	downwards
hesp_ESP-DEMO_SESSION_2022-10-06_20h04.31.522.csv	5d4fe6a2ffbcf800019d5e54	nő	1966	19	4	posttest trial	131	Te bizony sokat spáraklasz. Én is sokat...	spáraklom	spáraklok	spáraklok	spáraklom	1	spáraklok	TRUE	FALSE	NA	NA	NA	3269	lakok/lakom	lakok_2_high_reversed	17	spáraklik	0.4595323293784402	Te bizony sokat spáraklasz. Én is sokat...	2	NA	2	22	FALSE	FALSE	TRUE	var2	downwards
hesp_ESP-DEMO_SESSION_2022-10-06_20h04.31.522.csv	5d4fe6a2ffbcf800019d5e54	nő	1966	19	4	posttest trial	132	Te bizony sokat rokszol. Én is sokat...	rokszok	rokszom	rokszok	rokszom	0	rokszok	TRUE	TRUE	NA	NA	NA	3325	lakok/lakom	lakok_2_high_reversed	17	rokszik	-0.3483066942682157	Te bizony sokat rokszol. Én is sokat...	1	NA	2	43	FALSE	TRUE	TRUE	var2	downwards
hesp_ESP-DEMO_SESSION_2022-10-06_20h04.31.522.csv	5d4fe6a2ffbcf800019d5e54	nő	1966	19	4	posttest trial	133	Te bizony sokat ibékszel. Én is sokat...	ibékszem	ibékszek	ibékszek	ibékszem	1	ibékszek	TRUE	FALSE	NA	NA	NA	3605	lakok/lakom	lakok_2_high_reversed	17	ibékszik	-0.4353180712578455	Te bizony sokat ibékszel. Én is sokat...	2	NA	2	44	FALSE	TRUE	TRUE	var2	downwards
hesp_ESP-DEMO_SESSION_2022-10-06_20h04.31.522.csv	5d4fe6a2ffbcf800019d5e54	nő	1966	19	4	posttest trial	134	Te bizony sokat brobódzol. Én is sokat...	brobódzom	brobódzok	brobódzok	brobódzom	1	brobódzok	TRUE	FALSE	NA	NA	NA	2925	lakok/lakom	lakok_2_high_reversed	17	brobódzik	-0.6418538861723948	Te bizony sokat brobódzol. Én is sokat...	2	NA	2	49	FALSE	TRUE	TRUE	var2	downwards
hesp_ESP-DEMO_SESSION_2022-10-06_20h04.31.522.csv	5d4fe6a2ffbcf800019d5e54	nő	1966	19	4	posttest trial	135	Te bizony sokat spihemlesz. Én is sokat...	spihemlek	spihemlem	spihemlek	spihemlem	0	spihemlek	TRUE	TRUE	NA	NA	NA	3261	lakok/lakom	lakok_2_high_reversed	17	spihemlik	2.159484249353372	Te bizony sokat spihemlesz. Én is sokat...	2	NA	2	1	TRUE	FALSE	TRUE	var2	downwards
hesp_ESP-DEMO_SESSION_2022-10-06_20h04.31.522.csv	5d4fe6a2ffbcf800019d5e54	nő	1966	19	4	posttest trial	136	Te bizony sokat flátszol. Én is sokat...	flátszom	flátszok	flátszok	flátszom	1	flátszok	TRUE	FALSE	NA	NA	NA	2525	lakok/lakom	lakok_2_high_reversed	17	flátszik	-0.4595323293784402	Te bizony sokat flátszol. Én is sokat...	1	NA	2	45	FALSE	TRUE	TRUE	var2	downwards
hesp_ESP-DEMO_SESSION_2022-10-06_20h04.31.522.csv	5d4fe6a2ffbcf800019d5e54	nő	1966	19	4	posttest trial	137	Te bizony sokat vanylasz. Én is sokat...	vanylok	vanylom	vanylok	vanylom	0	vanylok	TRUE	TRUE	NA	NA	NA	3069	lakok/lakom	lakok_2_high_reversed	17	vanylik	1.1451323043030026	Te bizony sokat vanylasz. Én is sokat...	1	NA	2	8	TRUE	FALSE	TRUE	var2	downwards
hesp_ESP-DEMO_SESSION_2022-10-06_20h04.31.522.csv	5d4fe6a2ffbcf800019d5e54	nő	1966	19	4	posttest trial	138	Te bizony sokat salárzol. Én is sokat...	salárzom	salárzok	salárzok	salárzom	0	salárzom	FALSE	TRUE	NA	NA	NA	3492	lakok/lakom	lakok_2_high_reversed	17	salárzik	0.20763936477824457	Te bizony sokat salárzol. Én is sokat...	2	NA	2	27	FALSE	FALSE	FALSE	var2	downwards
hesp_ESP-DEMO_SESSION_2022-10-06_20h04.31.522.csv	5d4fe6a2ffbcf800019d5e54	nő	1966	19	4	posttest trial	139	Te bizony sokat trádlasz. Én is sokat...	trádlok	trádlom	trádlok	trádlom	0	trádlok	TRUE	TRUE	NA	NA	NA	2957	lakok/lakom	lakok_2_high_reversed	17	trádlik	0.4353180712578455	Te bizony sokat trádlasz. Én is sokat...	1	NA	2	24	FALSE	FALSE	TRUE	var2	downwards
hesp_ESP-DEMO_SESSION_2022-10-06_20h04.31.522.csv	5d4fe6a2ffbcf800019d5e54	nő	1966	19	4	posttest trial	140	Te bizony sokat filágzol. Én is sokat...	filágzom	filágzok	filágzok	filágzom	1	filágzok	TRUE	FALSE	NA	NA	NA	3652	lakok/lakom	lakok_2_high_reversed	17	filágzik	-0.9650808960435872	Te bizony sokat filágzol. Én is sokat...	2	NA	2	53	FALSE	TRUE	TRUE	var2	downwards
hesp_ESP-DEMO_SESSION_2022-10-06_20h04.31.522.csv	5d4fe6a2ffbcf800019d5e54	nő	1966	19	4	posttest trial	141	Te bizony sokat flitlasz. Én is sokat...	flitlom	flitlok	flitlok	flitlom	1	flitlok	TRUE	FALSE	NA	NA	NA	2836	lakok/lakom	lakok_2_high_reversed	17	flitlik	1.6486586255873816	Te bizony sokat flitlasz. Én is sokat...	1	NA	2	3	TRUE	FALSE	TRUE	var2	downwards
hesp_ESP-DEMO_SESSION_2022-10-06_20h04.31.522.csv	5d4fe6a2ffbcf800019d5e54	nő	1966	19	4	posttest trial	142	Te bizony sokat bivégszel. Én is sokat...	bivégszem	bivégszek	bivégszek	bivégszem	1	bivégszek	TRUE	FALSE	NA	NA	NA	2901	lakok/lakom	lakok_2_high_reversed	17	bivégszik	-1.0560526742493137	Te bizony sokat bivégszel. Én is sokat...	2	NA	2	54	FALSE	TRUE	TRUE	var2	downwards
hesp_ESP-DEMO_SESSION_2022-10-06_20h04.31.522.csv	5d4fe6a2ffbcf800019d5e54	nő	1966	19	4	posttest trial	143	Te bizony sokat düjzöl. Én is sokat...	düjzöm	düjzök	düjzök	düjzöm	1	düjzök	TRUE	FALSE	NA	NA	NA	2605	lakok/lakom	lakok_2_high_reversed	17	düjzik	0	Te bizony sokat düjzöl. Én is sokat...	1	NA	2	32	FALSE	FALSE	TRUE	var2	downwards
hesp_ESP-DEMO_SESSION_2022-10-06_20h04.31.522.csv	5d4fe6a2ffbcf800019d5e54	nő	1966	19	4	posttest trial	144	Te bizony sokat tragzol. Én is sokat...	tragzok	tragzom	tragzok	tragzom	0	tragzok	TRUE	TRUE	NA	NA	NA	2980	lakok/lakom	lakok_2_high_reversed	17	tragzik	-0.06899287148695143	Te bizony sokat tragzol. Én is sokat...	1	NA	2	36	FALSE	FALSE	TRUE	var2	downwards
hesp_ESP-DEMO_SESSION_2022-10-06_20h04.31.522.csv	5d4fe6a2ffbcf800019d5e54	nő	1966	19	4	posttest trial	145	Te bizony sokat lörűdzöl. Én is sokat...	lörűdzök	lörűdzöm	lörűdzök	lörűdzöm	0	lörűdzök	TRUE	TRUE	NA	NA	NA	3500	lakok/lakom	lakok_2_high_reversed	17	lörűdzik	-0.2076393647782445	Te bizony sokat lörűdzöl. Én is sokat...	2	NA	2	39	FALSE	FALSE	TRUE	var2	downwards
hesp_ESP-DEMO_SESSION_2022-10-06_20h04.31.522.csv	5d4fe6a2ffbcf800019d5e54	nő	1966	19	4	posttest trial	146	Te bizony sokat spröbzöl. Én is sokat...	spröbzöm	spröbzök	spröbzök	spröbzöm	0	spröbzöm	FALSE	TRUE	NA	NA	NA	4109	lakok/lakom	lakok_2_high_reversed	17	spröbzik	0.28768207245178085	Te bizony sokat spröbzöl. Én is sokat...	1	NA	2	26	FALSE	FALSE	FALSE	var2	downwards
hesp_ESP-DEMO_SESSION_2022-10-06_20h04.31.522.csv	5d4fe6a2ffbcf800019d5e54	nő	1966	19	4	posttest trial	147	Te bizony sokat bihánylasz. Én is sokat...	bihánylom	bihánylok	bihánylok	bihánylom	1	bihánylok	TRUE	FALSE	NA	NA	NA	2350	lakok/lakom	lakok_2_high_reversed	17	bihánylik	1.2992829841302609	Te bizony sokat bihánylasz. Én is sokat...	2	NA	2	6	TRUE	FALSE	TRUE	var2	downwards
hesp_ESP-DEMO_SESSION_2022-10-06_20h04.31.522.csv	5d4fe6a2ffbcf800019d5e54	nő	1966	19	4	posttest trial	148	Te bizony sokat spihegzel. Én is sokat...	spihegzem	spihegzek	spihegzek	spihegzem	1	spihegzek	TRUE	FALSE	NA	NA	NA	1709	lakok/lakom	lakok_2_high_reversed	17	spihegzik	-0.06453852113757118	Te bizony sokat spihegzel. Én is sokat...	2	NA	2	35	FALSE	FALSE	TRUE	var2	downwards
hesp_ESP-DEMO_SESSION_2022-10-06_20h04.31.522.csv	5d4fe6a2ffbcf800019d5e54	nő	1966	19	4	posttest trial	149	Te bizony sokat brivegzel. Én is sokat...	brivegzem	brivegzek	brivegzek	brivegzem	1	brivegzek	TRUE	FALSE	NA	NA	NA	1910	lakok/lakom	lakok_2_high_reversed	17	brivegzik	-0.8938178760220964	Te bizony sokat brivegzel. Én is sokat...	2	NA	2	52	FALSE	TRUE	TRUE	var2	downwards
hesp_ESP-DEMO_SESSION_2022-10-06_20h04.31.522.csv	5d4fe6a2ffbcf800019d5e54	nő	1966	19	4	posttest trial	150	Te bizony sokat klétszel. Én is sokat...	klétszek	klétszem	klétszek	klétszem	0	klétszek	TRUE	TRUE	NA	NA	NA	2357	lakok/lakom	lakok_2_high_reversed	17	klétszik	-0.2876820724517809	Te bizony sokat klétszel. Én is sokat...	1	NA	2	40	FALSE	TRUE	TRUE	var2	downwards
hesp_ESP-DEMO_SESSION_2022-10-06_20h04.31.522.csv	5d4fe6a2ffbcf800019d5e54	nő	1966	19	4	posttest trial	151	Te bizony sokat huroslasz. Én is sokat...	huroslom	huroslok	huroslok	huroslom	1	huroslok	TRUE	FALSE	NA	NA	NA	3612	lakok/lakom	lakok_2_high_reversed	17	huroslik	1.0560526742493137	Te bizony sokat huroslasz. Én is sokat...	2	NA	2	9	TRUE	FALSE	TRUE	var2	downwards
hesp_ESP-DEMO_SESSION_2022-10-06_20h04.31.522.csv	5d4fe6a2ffbcf800019d5e54	nő	1966	19	4	posttest trial	152	Te bizony sokat spülűdzöl. Én is sokat...	spülűdzök	spülűdzöm	spülűdzök	spülűdzöm	0	spülűdzök	TRUE	TRUE	NA	NA	NA	2557	lakok/lakom	lakok_2_high_reversed	17	spülűdzik	-0.1941560144409575	Te bizony sokat spülűdzöl. Én is sokat...	2	NA	2	38	FALSE	FALSE	TRUE	var2	downwards
hesp_ESP-DEMO_SESSION_2022-10-06_20h04.31.522.csv	5d4fe6a2ffbcf800019d5e54	nő	1966	19	4	posttest trial	153	Te bizony sokat brubzol. Én is sokat...	brubzom	brubzok	brubzok	brubzom	1	brubzok	TRUE	FALSE	NA	NA	NA	4782	lakok/lakom	lakok_2_high_reversed	17	brubzik	0.3483066942682158	Te bizony sokat brubzol. Én is sokat...	1	NA	2	25	FALSE	FALSE	TRUE	var2	downwards
hesp_ESP-DEMO_SESSION_2022-10-06_20h04.31.522.csv	5d4fe6a2ffbcf800019d5e54	nő	1966	19	4	posttest trial	154	Te bizony sokat spubonylasz. Én is sokat...	spubonylom	spubonylok	spubonylok	spubonylom	1	spubonylok	TRUE	FALSE	NA	NA	NA	4835	lakok/lakom	lakok_2_high_reversed	17	spubonylik	1.2321436812926323	Te bizony sokat spubonylasz. Én is sokat...	2	NA	2	7	TRUE	FALSE	TRUE	var2	downwards
hesp_ESP-DEMO_SESSION_2022-10-06_20h04.31.522.csv	5d4fe6a2ffbcf800019d5e54	nő	1966	19	4	posttest trial	155	Te bizony sokat trehégszel. Én is sokat...	trehégszek	trehégszem	trehégszek	trehégszem	0	trehégszek	TRUE	TRUE	NA	NA	NA	2492	lakok/lakom	lakok_2_high_reversed	17	trehégszik	-0.7472144018302211	Te bizony sokat trehégszel. Én is sokat...	2	NA	2	51	FALSE	TRUE	TRUE	var2	downwards
hesp_ESP-DEMO_SESSION_2022-10-06_20h04.31.522.csv	5d4fe6a2ffbcf800019d5e54	nő	1966	19	4	posttest trial	156	Te bizony sokat flehénylesz. Én is sokat...	flehénylem	flehénylek	flehénylek	flehénylem	1	flehénylek	TRUE	FALSE	NA	NA	NA	2285	lakok/lakom	lakok_2_high_reversed	17	flehénylik	1.5686159179138452	Te bizony sokat flehénylesz. Én is sokat...	2	NA	2	4	TRUE	FALSE	TRUE	var2	downwards
hesp_ESP-DEMO_SESSION_2022-10-06_20h04.31.522.csv	5d4fe6a2ffbcf800019d5e54	nő	1966	19	4	posttest trial	157	Te bizony sokat gyibeslesz. Én is sokat...	gyibeslem	gyibeslek	gyibeslek	gyibeslem	1	gyibeslek	TRUE	FALSE	NA	NA	NA	1788	lakok/lakom	lakok_2_high_reversed	17	gyibeslik	0.6418538861723947	Te bizony sokat gyibeslesz. Én is sokat...	2	NA	2	18	FALSE	FALSE	TRUE	var2	downwards
hesp_ESP-DEMO_SESSION_2022-10-06_20h04.31.522.csv	5d4fe6a2ffbcf800019d5e54	nő	1966	19	4	posttest trial	158	Te bizony sokat klivaslasz. Én is sokat...	klivaslom	klivaslok	klivaslok	klivaslom	1	klivaslok	TRUE	FALSE	NA	NA	NA	4797	lakok/lakom	lakok_2_high_reversed	17	klivaslik	0.9162907318741552	Te bizony sokat klivaslasz. Én is sokat...	2	NA	2	11	TRUE	FALSE	TRUE	var2	downwards
hesp_ESP-DEMO_SESSION_2022-10-06_20h04.31.522.csv	5d4fe6a2ffbcf800019d5e54	nő	1966	19	4	posttest trial	159	Te bizony sokat frodlasz. Én is sokat...	frodlom	frodlok	frodlok	frodlom	1	frodlok	TRUE	FALSE	NA	NA	NA	1620	lakok/lakom	lakok_2_high_reversed	17	frodlik	0.7419373447293773	Te bizony sokat frodlasz. Én is sokat...	1	NA	2	17	FALSE	FALSE	TRUE	var2	downwards
hesp_ESP-DEMO_SESSION_2022-10-06_20h04.31.522.csv	5d4fe6a2ffbcf800019d5e54	nő	1966	19	4	posttest trial	160	Te bizony sokat nűröklesz. Én is sokat...	nűröklök	nűröklöm	nűröklök	nűröklöm	1	nűröklöm	FALSE	FALSE	NA	NA	NA	4373	lakok/lakom	lakok_2_high_reversed	17	nűröklik	-0.1941560144409575	Te bizony sokat nűröklesz. Én is sokat...	2	NA	2	37	FALSE	FALSE	FALSE	var2	downwards
hesp_ESP-DEMO_SESSION_2022-10-06_20h04.31.522.csv	5d4fe6a2ffbcf800019d5e54	nő	1966	19	4	posttest trial	161	Te bizony sokat plűbzöl. Én is sokat...	plűbzök	plűbzöm	plűbzök	plűbzöm	1	plűbzöm	FALSE	FALSE	NA	NA	NA	2219	lakok/lakom	lakok_2_high_reversed	17	plűbzik	0.49247648509779424	Te bizony sokat plűbzöl. Én is sokat...	1	NA	2	21	FALSE	FALSE	FALSE	var2	downwards
hesp_ESP-DEMO_SESSION_2022-10-06_20h04.31.522.csv	5d4fe6a2ffbcf800019d5e54	nő	1966	19	4	posttest trial	162	Te bizony sokat flűmlesz. Én is sokat...	flűmlöm	flűmlök	flűmlök	flűmlöm	1	flűmlök	TRUE	FALSE	NA	NA	NA	3037	lakok/lakom	lakok_2_high_reversed	17	flűmlik	1.4271163556401458	Te bizony sokat flűmlesz. Én is sokat...	1	NA	2	5	TRUE	FALSE	TRUE	var2	downwards
hesp_ESP-DEMO_SESSION_2022-10-06_20h04.31.522.csv	5d4fe6a2ffbcf800019d5e54	nő	1966	19	4	posttest trial	163	Te bizony sokat sztrűkszöl. Én is sokat...	sztrűkszök	sztrűkszöm	sztrűkszök	sztrűkszöm	0	sztrűkszök	TRUE	TRUE	NA	NA	NA	1900	lakok/lakom	lakok_2_high_reversed	17	sztrűkszik	-0.2876820724517809	Te bizony sokat sztrűkszöl. Én is sokat...	1	NA	2	41	FALSE	TRUE	TRUE	var2	downwards
hesp_ESP-DEMO_SESSION_2022-10-06_20h04.31.522.csv	5d4fe6a2ffbcf800019d5e54	nő	1966	19	4	posttest trial	164	Te bizony sokat jonylasz. Én is sokat...	jonylom	jonylok	jonylok	jonylom	1	jonylok	TRUE	FALSE	NA	NA	NA	1668	lakok/lakom	lakok_2_high_reversed	17	jonylik	0.8938178760220965	Te bizony sokat jonylasz. Én is sokat...	1	NA	2	12	TRUE	FALSE	TRUE	var2	downwards
hesp_ESP-DEMO_SESSION_2022-10-06_20h04.31.522.csv	5d4fe6a2ffbcf800019d5e54	nő	1966	19	4	posttest trial	165	Te bizony sokat pribagszol. Én is sokat...	pribagszok	pribagszom	pribagszok	pribagszom	0	pribagszok	TRUE	TRUE	NA	NA	NA	1526	lakok/lakom	lakok_2_high_reversed	17	pribagszik	-0.587786664902119	Te bizony sokat pribagszol. Én is sokat...	2	NA	2	47	FALSE	TRUE	TRUE	var2	downwards
hesp_ESP-DEMO_SESSION_2022-10-06_20h04.31.522.csv	5d4fe6a2ffbcf800019d5e54	nő	1966	19	4	posttest trial	166	Te bizony sokat rájzol. Én is sokat...	rájzom	rájzok	rájzok	rájzom	1	rájzok	TRUE	FALSE	NA	NA	NA	1452	lakok/lakom	lakok_2_high_reversed	17	rájzik	0	Te bizony sokat rájzol. Én is sokat...	1	NA	2	34	FALSE	FALSE	TRUE	var2	downwards
hesp_ESP-DEMO_SESSION_2022-10-06_20h04.31.522.csv	5d4fe6a2ffbcf800019d5e54	nő	1966	19	4	posttest trial	167	Te bizony sokat prínylasz. Én is sokat...	prínylok	prínylom	prínylok	prínylom	0	prínylok	TRUE	TRUE	NA	NA	NA	1997	lakok/lakom	lakok_2_high_reversed	17	prínylik	0.5877866649021191	Te bizony sokat prínylasz. Én is sokat...	1	NA	2	20	FALSE	FALSE	TRUE	var2	downwards
hesp_ESP-DEMO_SESSION_2022-10-06_20h04.31.522.csv	5d4fe6a2ffbcf800019d5e54	nő	1966	19	4	posttest trial	168	Te bizony sokat hűgzöl. Én is sokat...	hűgzök	hűgzöm	hűgzök	hűgzöm	0	hűgzök	TRUE	TRUE	NA	NA	NA	3180	lakok/lakom	lakok_2_high_reversed	17	hűgzik	0	Te bizony sokat hűgzöl. Én is sokat...	1	NA	2	33	FALSE	FALSE	TRUE	var2	downwards
hesp_ESP-DEMO_SESSION_2022-10-06_20h04.31.522.csv	5d4fe6a2ffbcf800019d5e54	nő	1966	19	4	posttest trial	169	Te bizony sokat sztrozlasz. Én is sokat...	sztrozlom	sztrozlok	sztrozlok	sztrozlom	1	sztrozlok	TRUE	FALSE	NA	NA	NA	2581	lakok/lakom	lakok_2_high_reversed	17	sztrozlik	0.4353180712578455	Te bizony sokat sztrozlasz. Én is sokat...	1	NA	2	23	FALSE	FALSE	TRUE	var2	downwards
hesp_ESP-DEMO_SESSION_2022-10-06_20h04.31.522.csv	5d4fe6a2ffbcf800019d5e54	nő	1966	19	4	posttest trial	170	Te bizony sokat plugzol. Én is sokat...	plugzok	plugzom	plugzok	plugzom	0	plugzok	TRUE	TRUE	NA	NA	NA	1765	lakok/lakom	lakok_2_high_reversed	17	plugzik	-0.325422400434628	Te bizony sokat plugzol. Én is sokat...	1	NA	2	42	FALSE	TRUE	TRUE	var2	downwards
hesp_ESP-DEMO_SESSION_2022-10-06_20h04.31.522.csv	5d4fe6a2ffbcf800019d5e54	nő	1966	19	4	posttest trial	171	Te bizony sokat pribemlesz. Én is sokat...	pribemlek	pribemlem	pribemlek	pribemlem	0	pribemlek	TRUE	TRUE	NA	NA	NA	2493	lakok/lakom	lakok_2_high_reversed	17	pribemlik	1.9095425048844383	Te bizony sokat pribemlesz. Én is sokat...	2	NA	2	2	TRUE	FALSE	TRUE	var2	downwards
hesp_ESP-DEMO_SESSION_2022-10-06_20h04.31.522.csv	5d4fe6a2ffbcf800019d5e54	nő	1966	19	4	posttest trial	172	Te bizony sokat bűtszöl. Én is sokat...	bűtszöm	bűtszök	bűtszök	bűtszöm	0	bűtszöm	FALSE	TRUE	NA	NA	NA	4901	lakok/lakom	lakok_2_high_reversed	17	bűtszik	0.14310084364067324	Te bizony sokat bűtszöl. Én is sokat...	1	NA	2	28	FALSE	FALSE	FALSE	var2	downwards
hesp_ESP-DEMO_SESSION_2022-10-06_20h04.31.522.csv	5d4fe6a2ffbcf800019d5e54	nő	1966	19	4	posttest trial	173	Te bizony sokat spüjzöl. Én is sokat...	spüjzök	spüjzöm	spüjzök	spüjzöm	0	spüjzök	TRUE	TRUE	NA	NA	NA	2333	lakok/lakom	lakok_2_high_reversed	17	spüjzik	0.8938178760220965	Te bizony sokat spüjzöl. Én is sokat...	1	NA	2	13	TRUE	FALSE	TRUE	var2	downwards
hesp_ESP-DEMO_SESSION_2022-10-06_20h04.35.709.csv	60da38f17aa096bb17c836e5	férfi	2003	13	10	esp trial	11	Te bizony sokat frágapszol. Én is sokat...	frágapszom	frágapszok	frágapszok	frágapszom	1	frágapszok	TRUE	FALSE	frágapszok	TRUE	TRUE	9523	lakok/lakom	lakok_3_low_reversed	23	frágapszik	-0.3483066942682157	Te bizony sokat frágapszol. Én is sokat...	2	NA	3	42	FALSE	TRUE	FALSE	var2	upwards
hesp_ESP-DEMO_SESSION_2022-10-06_20h04.35.709.csv	60da38f17aa096bb17c836e5	férfi	2003	13	10	esp trial	13	Te bizony sokat brarlasz. Én is sokat...	brarlom	brarlok	brarlok	brarlom	1	brarlok	TRUE	FALSE	brarlom	FALSE	FALSE	8791	lakok/lakom	lakok_3_low_reversed	23	brarlik	1.1451323043030026	Te bizony sokat brarlasz. Én is sokat...	1	NA	3	7	TRUE	FALSE	FALSE	var2	upwards
hesp_ESP-DEMO_SESSION_2022-10-06_20h04.35.709.csv	60da38f17aa096bb17c836e5	férfi	2003	13	10	esp trial	15	Te bizony sokat frivajlasz. Én is sokat...	frivajlom	frivajlok	frivajlok	frivajlom	0	frivajlom	FALSE	TRUE	frivajlom	TRUE	FALSE	6102	lakok/lakom	lakok_3_low_reversed	23	frivajlik	1.2992829841302609	Te bizony sokat frivajlasz. Én is sokat...	2	NA	3	6	TRUE	FALSE	TRUE	var2	upwards
hesp_ESP-DEMO_SESSION_2022-10-06_20h04.35.709.csv	60da38f17aa096bb17c836e5	férfi	2003	13	10	esp trial	17	Te bizony sokat flérlesz. Én is sokat...	flérlem	flérlek	flérlek	flérlem	1	flérlek	TRUE	FALSE	flérlem	FALSE	FALSE	6095	lakok/lakom	lakok_3_low_reversed	23	flérlik	1.5686159179138452	Te bizony sokat flérlesz. Én is sokat...	1	NA	3	4	TRUE	FALSE	FALSE	var2	upwards
hesp_ESP-DEMO_SESSION_2022-10-06_20h04.35.709.csv	60da38f17aa096bb17c836e5	férfi	2003	13	10	esp trial	19	Te bizony sokat féjzel. Én is sokat...	féjzem	féjzek	féjzek	féjzem	1	féjzek	TRUE	FALSE	féjzek	TRUE	TRUE	5581	lakok/lakom	lakok_3_low_reversed	23	féjzik	0.4353180712578455	Te bizony sokat féjzel. Én is sokat...	1	NA	3	22	FALSE	FALSE	FALSE	var2	upwards
hesp_ESP-DEMO_SESSION_2022-10-06_20h04.35.709.csv	60da38f17aa096bb17c836e5	férfi	2003	13	10	esp trial	21	Te bizony sokat fivénylesz. Én is sokat...	fivénylek	fivénylem	fivénylek	fivénylem	0	fivénylek	TRUE	TRUE	fivénylek	TRUE	TRUE	4819	lakok/lakom	lakok_3_low_reversed	23	fivénylik	0.7419373447293773	Te bizony sokat fivénylesz. Én is sokat...	2	NA	3	16	FALSE	FALSE	FALSE	var2	upwards
hesp_ESP-DEMO_SESSION_2022-10-06_20h04.35.709.csv	60da38f17aa096bb17c836e5	férfi	2003	13	10	esp trial	23	Te bizony sokat csólorzol. Én is sokat...	csólorzom	csólorzok	csólorzok	csólorzom	1	csólorzok	TRUE	FALSE	csólorzok	TRUE	TRUE	6997	lakok/lakom	lakok_3_low_reversed	23	csólorzik	-0.5978370007556204	Te bizony sokat csólorzol. Én is sokat...	2	NA	3	47	FALSE	TRUE	FALSE	var2	upwards
hesp_ESP-DEMO_SESSION_2022-10-06_20h04.35.709.csv	60da38f17aa096bb17c836e5	férfi	2003	13	10	esp trial	25	Te bizony sokat vihepszel. Én is sokat...	vihepszek	vihepszem	vihepszek	vihepszem	0	vihepszek	TRUE	TRUE	vihepszek	TRUE	TRUE	3974	lakok/lakom	lakok_3_low_reversed	23	vihepszik	-0.7472144018302211	Te bizony sokat vihepszel. Én is sokat...	2	NA	3	51	FALSE	TRUE	FALSE	var2	upwards
hesp_ESP-DEMO_SESSION_2022-10-06_20h04.35.709.csv	60da38f17aa096bb17c836e5	férfi	2003	13	10	esp trial	27	Te bizony sokat plövőrzöl. Én is sokat...	plövőrzök	plövőrzöm	plövőrzök	plövőrzöm	0	plövőrzök	TRUE	TRUE	plövőrzök	TRUE	TRUE	6888	lakok/lakom	lakok_3_low_reversed	23	plövőrzik	0.06899287148695142	Te bizony sokat plövőrzöl. Én is sokat...	2	NA	3	30	FALSE	FALSE	FALSE	var2	upwards
hesp_ESP-DEMO_SESSION_2022-10-06_20h04.35.709.csv	60da38f17aa096bb17c836e5	férfi	2003	13	10	esp trial	29	Te bizony sokat sprálszol. Én is sokat...	sprálszok	sprálszom	sprálszok	sprálszom	0	sprálszok	TRUE	TRUE	sprálszok	TRUE	TRUE	4497	lakok/lakom	lakok_3_low_reversed	23	sprálszik	-0.2876820724517809	Te bizony sokat sprálszol. Én is sokat...	1	NA	3	40	FALSE	TRUE	FALSE	var2	upwards
hesp_ESP-DEMO_SESSION_2022-10-06_20h04.35.709.csv	60da38f17aa096bb17c836e5	férfi	2003	13	10	esp trial	31	Te bizony sokat spélszel. Én is sokat...	spélszem	spélszek	spélszek	spélszem	1	spélszek	TRUE	FALSE	spélszek	TRUE	TRUE	3576	lakok/lakom	lakok_3_low_reversed	23	spélszik	0.3483066942682158	Te bizony sokat spélszel. Én is sokat...	1	NA	3	25	FALSE	FALSE	FALSE	var2	upwards
hesp_ESP-DEMO_SESSION_2022-10-06_20h04.35.709.csv	60da38f17aa096bb17c836e5	férfi	2003	13	10	esp trial	33	Te bizony sokat livaklasz. Én is sokat...	livaklok	livaklom	livaklok	livaklom	0	livaklok	TRUE	TRUE	livaklok	TRUE	TRUE	5736	lakok/lakom	lakok_3_low_reversed	23	livaklik	-0.9650808960435872	Te bizony sokat livaklasz. Én is sokat...	2	NA	3	53	FALSE	TRUE	FALSE	var2	upwards
hesp_ESP-DEMO_SESSION_2022-10-06_20h04.35.709.csv	60da38f17aa096bb17c836e5	férfi	2003	13	10	esp trial	35	Te bizony sokat szűslesz. Én is sokat...	szűslök	szűslöm	szűslök	szűslöm	0	szűslök	TRUE	TRUE	szűslöm	FALSE	FALSE	5580	lakok/lakom	lakok_3_low_reversed	23	szűslik	0.8938178760220965	Te bizony sokat szűslesz. Én is sokat...	1	NA	3	13	TRUE	FALSE	FALSE	var2	upwards
